date,item,price,quantity,approxProfit,vegan
8/14/2019,only vegetable,14.95,1,0.2,1
8/14/2019,only vegetable,14.95,1,0.2,1
8/14/2019,beef,17.95,1,0.1,0
8/14/2019,only vegetable,14.95,1,0.2,1
8/14/2019,beef,17.95,1,0.1,0
8/14/2019,gardelRoll,8.95,1,0.3,0
8/14/2019,gardenSalad,7.95,2,0.3,1
8/14/2019,edamame,6,1,0.4,1
8/14/2019,chickenSatay,8.95,1,0.3,0
8/14/2019,tofu,14.95,2,0.2,1
8/14/2019,duck,18.95,2,0.15,0
8/14/2019,cabbageSalad,7.95,1,0.3,1
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,gardenSalad,7.95,1,0.3,1
8/14/2019,shrimpDumpling,8.95,1,0.3,0
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,vegDumpling,8.95,1,0.3,1
8/14/2019,tofu,14.95,2,0.2,1
8/14/2019,duck,18.95,1,0.15,0
8/14/2019,shrimp,18.95,1,0.1,0
8/14/2019,chicken,15.95,1,0.15,0
8/14/2019,duck,18.95,1,0.15,0
8/14/2019,edamame,6,2,0.4,1
8/14/2019,chicken,15.95,1,0.15,0
8/14/2019,chickenSatay,8.95,1,0.3,0
8/14/2019,onlyVeg(soup),5.95,1,0.4,1
8/14/2019,samplerDump,12.95,1,0.3,0
8/14/2019,cabbageSalad,7.95,2,0.3,1
8/14/2019,duck,18.95,1,0.15,0
8/14/2019,gardelRoll,8.95,1,0.3,0
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,gardenSalad,7.95,2,0.3,1
8/14/2019,edamame,6,1,0.4,1
8/14/2019,cihcken(soup),5.95,1,0.3,0
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,duck,18.95,1,0.15,0
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,duck,18.95,2,0.15,0
8/14/2019,cabbageSalad,7.95,1,0.3,1
8/14/2019,cihcken(soup),5.95,2,0.3,0
8/14/2019,beefSkewer,8.95,2,0.15,0
8/14/2019,tofu,14.95,2,0.2,1
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,gardenSalad,7.95,2,0.3,1
8/14/2019,cabbageSalad,7.95,1,0.3,1
8/14/2019,vegDumpling,8.95,2,0.3,1
8/14/2019,chicken,15.95,1,0.15,0
8/14/2019,chicken,15.95,2,0.15,0
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,samplerDump,12.95,1,0.3,0
8/14/2019,shrimpDumpling,8.95,2,0.3,0
8/14/2019,vegDumpling,8.95,1,0.3,1
8/14/2019,tofu(soup),5.95,1,0.3,1
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,tofu,14.95,2,0.2,1
8/14/2019,chicken,15.95,1,0.15,0
8/14/2019,duckRoll,8.95,2,0.2,0
8/14/2019,duckRoll,8.95,1,0.2,0
8/14/2019,duckRoll,8.95,1,0.2,0
8/14/2019,salmon,18.95,1,0.15,0
8/14/2019,shrimp,18.95,2,0.1,0
8/14/2019,tofu,14.95,2,0.2,1
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,beefSkewer,8.95,1,0.15,0
8/14/2019,shrimp,18.95,1,0.1,0
8/14/2019,tofu,14.95,1,0.2,1
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,salmon,18.95,2,0.15,0
8/14/2019,shrimpDumpling,8.95,2,0.3,0
8/14/2019,chickenSatay,8.95,2,0.3,0
8/14/2019,only vegetable,14.95,2,0.2,1
8/14/2019,salmon,18.95,2,0.15,0
8/14/2019,shrimp,18.95,1,0.1,0
8/14/2019,tofu,14.95,2,0.2,1
8/14/2019,only vegetable,14.95,1,0.2,1
8/15/2019,chicken,15.95,1,0.15,0
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,duckRoll,8.95,1,0.2,0
8/15/2019,vegDumpling,8.95,1,0.3,1
8/15/2019,tofu(soup),5.95,2,0.3,1
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,tofu,14.95,2,0.2,1
8/15/2019,shrimp,18.95,1,0.1,0
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,duckRoll,8.95,1,0.2,0
8/15/2019,cabbageSalad,7.95,1,0.3,1
8/15/2019,chickenSatay,8.95,1,0.3,0
8/15/2019,chickenSatay,8.95,2,0.3,0
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,duck,18.95,2,0.15,0
8/15/2019,samplerDump,12.95,1,0.3,0
8/15/2019,cihcken(soup),5.95,1,0.3,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,tofu(soup),5.95,1,0.3,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,appleSomtum,8.95,1,0.2,1
8/15/2019,tofu,14.95,2,0.2,1
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,vegDumpling,8.95,1,0.3,1
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,gardenSalad,7.95,1,0.3,1
8/15/2019,cabbageSalad,7.95,1,0.3,1
8/15/2019,tofu(soup),5.95,1,0.3,1
8/15/2019,shrimpDumpling,8.95,1,0.3,0
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,shrimpDumpling,8.95,1,0.3,0
8/15/2019,shrimpDumpling,8.95,1,0.3,0
8/15/2019,turkeyDumpling,8.95,1,0.3,0
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,gardelRoll,8.95,1,0.3,0
8/15/2019,appleSomtum,8.95,1,0.2,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,vegDumpling,8.95,2,0.3,1
8/15/2019,beef,17.95,2,0.1,0
8/15/2019,shrimpDumpling,8.95,1,0.3,0
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,samplerDump,12.95,1,0.3,0
8/15/2019,tofu(soup),5.95,2,0.3,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,chicken,15.95,1,0.15,0
8/15/2019,tofu,14.95,2,0.2,1
8/15/2019,turkeyDumpling,8.95,2,0.3,0
8/15/2019,onlyVeg(soup),5.95,2,0.4,1
8/15/2019,beef,17.95,2,0.1,0
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,onlyVeg(soup),5.95,2,0.4,1
8/15/2019,chicken,15.95,1,0.15,0
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,appleSomtum,8.95,2,0.2,1
8/15/2019,turkeyDumpling,8.95,1,0.3,0
8/15/2019,tofu(soup),5.95,2,0.3,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,shrimp,18.95,1,0.1,0
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,appleSomtum,8.95,1,0.2,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,chickenSatay,8.95,1,0.3,0
8/15/2019,chicken,15.95,2,0.15,0
8/15/2019,duck,18.95,2,0.15,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,gardenSalad,7.95,1,0.3,1
8/15/2019,duckRoll,8.95,2,0.2,0
8/15/2019,duckRoll,8.95,1,0.2,0
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,gardelRoll,8.95,1,0.3,0
8/15/2019,shrimpDumpling,8.95,1,0.3,0
8/15/2019,samplerDump,12.95,1,0.3,0
8/15/2019,tofu,14.95,2,0.2,1
8/15/2019,chicken,15.95,2,0.15,0
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,edamame,6,2,0.4,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,samplerDump,12.95,1,0.3,0
8/15/2019,shrimp,18.95,1,0.1,0
8/15/2019,shrimp,18.95,2,0.1,0
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,tofu(soup),5.95,1,0.3,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,vegDumpling,8.95,1,0.3,1
8/15/2019,appleSomtum,8.95,2,0.2,1
8/15/2019,duckRoll,8.95,1,0.2,0
8/15/2019,salmon,18.95,2,0.15,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,vegDumpling,8.95,2,0.3,1
8/15/2019,cabbageSalad,7.95,1,0.3,1
8/15/2019,chickenSatay,8.95,1,0.3,0
8/15/2019,shrimp,18.95,1,0.1,0
8/15/2019,shrimp,18.95,1,0.1,0
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,edamame,6,2,0.4,1
8/15/2019,tofu(soup),5.95,1,0.3,1
8/15/2019,cabbageSalad,7.95,1,0.3,1
8/15/2019,shrimp,18.95,2,0.1,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,beefSkewer,8.95,2,0.15,0
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,salmon,18.95,1,0.15,0
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,chicken,15.95,1,0.15,0
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,turkeyDumpling,8.95,2,0.3,0
8/15/2019,gardenSalad,7.95,2,0.3,1
8/15/2019,cabbageSalad,7.95,1,0.3,1
8/15/2019,appleSomtum,8.95,1,0.2,1
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,vegDumpling,8.95,2,0.3,1
8/15/2019,chickenSatay,8.95,2,0.3,0
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,only vegetable,14.95,2,0.2,1
8/15/2019,shrimp,18.95,1,0.1,0
8/15/2019,chicken,15.95,1,0.15,0
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,beef,17.95,1,0.1,0
8/15/2019,shrimpDumpling,8.95,2,0.3,0
8/15/2019,gardenSalad,7.95,1,0.3,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,onlyVeg(soup),5.95,1,0.4,1
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,cabbageSalad,7.95,2,0.3,1
8/15/2019,tofu(soup),5.95,1,0.3,1
8/15/2019,cabbageSalad,7.95,1,0.3,1
8/15/2019,tofu,14.95,2,0.2,1
8/15/2019,shrimp,18.95,2,0.1,0
8/15/2019,cihcken(soup),5.95,1,0.3,0
8/15/2019,beefSkewer,8.95,2,0.15,0
8/15/2019,edamame,6,1,0.4,1
8/15/2019,duckRoll,8.95,2,0.2,0
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,tofu,14.95,1,0.2,1
8/15/2019,chicken,15.95,1,0.15,0
8/15/2019,turkeyDumpling,8.95,2,0.3,0
8/15/2019,appleSomtum,8.95,2,0.2,1
8/15/2019,duck,18.95,1,0.15,0
8/15/2019,only vegetable,14.95,1,0.2,1
8/15/2019,cihcken(soup),5.95,1,0.3,0
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,gardenSalad,7.95,1,0.3,1
8/16/2019,shrimpDumpling,8.95,1,0.3,0
8/16/2019,shrimpDumpling,8.95,1,0.3,0
8/16/2019,chicken,15.95,2,0.15,0
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,duckRoll,8.95,1,0.2,0
8/16/2019,gardelRoll,8.95,1,0.3,0
8/16/2019,beefSkewer,8.95,1,0.15,0
8/16/2019,chickenSatay,8.95,2,0.3,0
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,beef,17.95,2,0.1,0
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,gardenSalad,7.95,1,0.3,1
8/16/2019,chickenSatay,8.95,1,0.3,0
8/16/2019,cabbageSalad,7.95,2,0.3,1
8/16/2019,duck,18.95,2,0.15,0
8/16/2019,salmon,18.95,2,0.15,0
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,chickenSatay,8.95,1,0.3,0
8/16/2019,chickenSatay,8.95,2,0.3,0
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,turkeyDumpling,8.95,1,0.3,0
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,gardenSalad,7.95,2,0.3,1
8/16/2019,vegDumpling,8.95,1,0.3,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,edamame,6,2,0.4,1
8/16/2019,edamame,6,2,0.4,1
8/16/2019,salmon,18.95,1,0.15,0
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,vegDumpling,8.95,2,0.3,1
8/16/2019,appleSomtum,8.95,2,0.2,1
8/16/2019,samplerDump,12.95,1,0.3,0
8/16/2019,chicken,15.95,1,0.15,0
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,duckRoll,8.95,1,0.2,0
8/16/2019,shrimpDumpling,8.95,1,0.3,0
8/16/2019,tofu(soup),5.95,2,0.3,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,tofu(soup),5.95,1,0.3,1
8/16/2019,samplerDump,12.95,2,0.3,0
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,turkeyDumpling,8.95,1,0.3,0
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,beef,17.95,1,0.1,0
8/16/2019,appleSomtum,8.95,1,0.2,1
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,edamame,6,1,0.4,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,cabbageSalad,7.95,2,0.3,1
8/16/2019,gardenSalad,7.95,2,0.3,1
8/16/2019,appleSomtum,8.95,1,0.2,1
8/16/2019,edamame,6,1,0.4,1
8/16/2019,beef,17.95,2,0.1,0
8/16/2019,beefSkewer,8.95,2,0.15,0
8/16/2019,vegDumpling,8.95,1,0.3,1
8/16/2019,beef,17.95,2,0.1,0
8/16/2019,chicken,15.95,1,0.15,0
8/16/2019,turkeyDumpling,8.95,1,0.3,0
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,turkeyDumpling,8.95,1,0.3,0
8/16/2019,duckRoll,8.95,2,0.2,0
8/16/2019,chicken,15.95,1,0.15,0
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,gardenSalad,7.95,1,0.3,1
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,beef,17.95,1,0.1,0
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,cihcken(soup),5.95,2,0.3,0
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,beefSkewer,8.95,1,0.15,0
8/16/2019,duckRoll,8.95,1,0.2,0
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,gardenSalad,7.95,1,0.3,1
8/16/2019,samplerDump,12.95,1,0.3,0
8/16/2019,gardelRoll,8.95,1,0.3,0
8/16/2019,beef,17.95,1,0.1,0
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,beefSkewer,8.95,2,0.15,0
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,gardenSalad,7.95,1,0.3,1
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,shrimp,18.95,2,0.1,0
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,edamame,6,1,0.4,1
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,samplerDump,12.95,2,0.3,0
8/16/2019,vegDumpling,8.95,1,0.3,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,tofu(soup),5.95,1,0.3,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,samplerDump,12.95,1,0.3,0
8/16/2019,gardenSalad,7.95,1,0.3,1
8/16/2019,chicken,15.95,1,0.15,0
8/16/2019,onlyVeg(soup),5.95,2,0.4,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,vegDumpling,8.95,1,0.3,1
8/16/2019,cihcken(soup),5.95,1,0.3,0
8/16/2019,beefSkewer,8.95,1,0.15,0
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,chicken,15.95,1,0.15,0
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,gardelRoll,8.95,1,0.3,0
8/16/2019,cihcken(soup),5.95,1,0.3,0
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,duck,18.95,1,0.15,0
8/16/2019,beef,17.95,2,0.1,0
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,shrimpDumpling,8.95,1,0.3,0
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,tofu,14.95,2,0.2,1
8/16/2019,appleSomtum,8.95,2,0.2,1
8/16/2019,duckRoll,8.95,1,0.2,0
8/16/2019,turkeyDumpling,8.95,1,0.3,0
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,cihcken(soup),5.95,2,0.3,0
8/16/2019,salmon,18.95,1,0.15,0
8/16/2019,beef,17.95,2,0.1,0
8/16/2019,tofu(soup),5.95,1,0.3,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,cabbageSalad,7.95,1,0.3,1
8/16/2019,salmon,18.95,1,0.15,0
8/16/2019,salmon,18.95,1,0.15,0
8/16/2019,shrimp,18.95,1,0.1,0
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,chickenSatay,8.95,1,0.3,0
8/16/2019,duckRoll,8.95,1,0.2,0
8/16/2019,shrimpDumpling,8.95,1,0.3,0
8/16/2019,chicken,15.95,1,0.15,0
8/16/2019,only vegetable,14.95,2,0.2,1
8/16/2019,chickenSatay,8.95,2,0.3,0
8/16/2019,onlyVeg(soup),5.95,1,0.4,1
8/16/2019,shrimpDumpling,8.95,1,0.3,0
8/16/2019,beefSkewer,8.95,1,0.15,0
8/16/2019,only vegetable,14.95,1,0.2,1
8/16/2019,tofu,14.95,1,0.2,1
8/16/2019,shrimp,18.95,1,0.1,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,beefSkewer,8.95,1,0.15,0
8/17/2019,onlyVeg(soup),5.95,1,0.4,1
8/17/2019,gardenSalad,7.95,2,0.3,1
8/17/2019,tofu(soup),5.95,1,0.3,1
8/17/2019,shrimp,18.95,2,0.1,0
8/17/2019,beef,17.95,2,0.1,0
8/17/2019,beef,17.95,1,0.1,0
8/17/2019,shrimp,18.95,2,0.1,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,beef,17.95,1,0.1,0
8/17/2019,onlyVeg(soup),5.95,2,0.4,1
8/17/2019,tofu(soup),5.95,2,0.3,1
8/17/2019,cihcken(soup),5.95,1,0.3,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,gardenSalad,7.95,2,0.3,1
8/17/2019,salmon,18.95,2,0.15,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,chickenSatay,8.95,1,0.3,0
8/17/2019,gardelRoll,8.95,1,0.3,0
8/17/2019,tofu(soup),5.95,2,0.3,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,salmon,18.95,2,0.15,0
8/17/2019,duck,18.95,2,0.15,0
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,tofu(soup),5.95,1,0.3,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,appleSomtum,8.95,1,0.2,1
8/17/2019,turkeyDumpling,8.95,2,0.3,0
8/17/2019,appleSomtum,8.95,2,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,chickenSatay,8.95,1,0.3,0
8/17/2019,tofu(soup),5.95,1,0.3,1
8/17/2019,chicken,15.95,2,0.15,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,chickenSatay,8.95,1,0.3,0
8/17/2019,cabbageSalad,7.95,1,0.3,1
8/17/2019,gardenSalad,7.95,1,0.3,1
8/17/2019,beefSkewer,8.95,2,0.15,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,cabbageSalad,7.95,1,0.3,1
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,duckRoll,8.95,2,0.2,0
8/17/2019,beefSkewer,8.95,1,0.15,0
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,only vegetable,14.95,2,0.2,1
8/17/2019,shrimpDumpling,8.95,1,0.3,0
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,beefSkewer,8.95,2,0.15,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,gardelRoll,8.95,1,0.3,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,chickenSatay,8.95,1,0.3,0
8/17/2019,chicken,15.95,1,0.15,0
8/17/2019,shrimp,18.95,2,0.1,0
8/17/2019,duck,18.95,1,0.15,0
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,appleSomtum,8.95,1,0.2,1
8/17/2019,edamame,6,1,0.4,1
8/17/2019,gardelRoll,8.95,1,0.3,0
8/17/2019,chicken,15.95,1,0.15,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,shrimp,18.95,1,0.1,0
8/17/2019,onlyVeg(soup),5.95,2,0.4,1
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,shrimp,18.95,2,0.1,0
8/17/2019,gardenSalad,7.95,2,0.3,1
8/17/2019,gardenSalad,7.95,2,0.3,1
8/17/2019,chicken,15.95,1,0.15,0
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,gardelRoll,8.95,1,0.3,0
8/17/2019,samplerDump,12.95,2,0.3,0
8/17/2019,chickenSatay,8.95,1,0.3,0
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,duck,18.95,2,0.15,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,duck,18.95,1,0.15,0
8/17/2019,appleSomtum,8.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,duck,18.95,1,0.15,0
8/17/2019,turkeyDumpling,8.95,2,0.3,0
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,2,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,chickenSatay,8.95,1,0.3,0
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,turkeyDumpling,8.95,1,0.3,0
8/17/2019,tofu,14.95,2,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,appleSomtum,8.95,1,0.2,1
8/17/2019,gardelRoll,8.95,1,0.3,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,2,0.2,1
8/17/2019,edamame,6,2,0.4,1
8/17/2019,shrimp,18.95,1,0.1,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,appleSomtum,8.95,1,0.2,1
8/17/2019,edamame,6,1,0.4,1
8/17/2019,gardelRoll,8.95,1,0.3,0
8/17/2019,turkeyDumpling,8.95,1,0.3,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,2,0.2,1
8/17/2019,duck,18.95,2,0.15,0
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,onlyVeg(soup),5.95,2,0.4,1
8/17/2019,beefSkewer,8.95,1,0.15,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,shrimp,18.95,1,0.1,0
8/17/2019,duckRoll,8.95,2,0.2,0
8/17/2019,cihcken(soup),5.95,1,0.3,0
8/17/2019,gardelRoll,8.95,2,0.3,0
8/17/2019,beef,17.95,1,0.1,0
8/17/2019,tofu,14.95,1,0.2,1
8/17/2019,only vegetable,14.95,1,0.2,1
8/17/2019,salmon,18.95,2,0.15,0
8/17/2019,appleSomtum,8.95,1,0.2,1
8/17/2019,shrimpDumpling,8.95,2,0.3,0
8/17/2019,samplerDump,12.95,1,0.3,0
8/17/2019,gardenSalad,7.95,2,0.3,1
8/17/2019,chicken,15.95,2,0.15,0
8/17/2019,shrimp,18.95,1,0.1,0
